uuid,name,price_to_book,peg,pe,country,sector,ebitda_margin,gross_margin,operating_margin,year_pct_change,net_debt,revenue,ebitda,growth_level,growth_trend,ebitda_level,ebitda_trend,capex,total_asset
62e75704-ad85-4e64-97e0-f6d384975e93,Hanesbrands Inc,,,,,,,,,,,,,,,,,,
f99c4222-2c6b-4fd9-9de7-b08e523770e1,Globus Medical Inc - Class A,2.2627716,1.49,18.441587,United States,Healthcare,0.30479,0.68489,0.21316999,0.25536442,-513910008.0,3100664064.0,945059008.0,0.2704018083297526,-0.49310507825327804,,,177937000.0,5199761250.0
eab2690f-92a0-47b6-af22-315871914466,Millicom International Cellular S.A.,3.705931,0.63,10.96875,Luxembourg,Communication Services,0.43287998,0.77067,0.21813999,1.1511533,10709000192.0,6435999744.0,2785999872.0,0.02526055467231947,-0.6071674707098392,0.008164539672802285,-2.7101592701407204,814000000.0,15376250000.0
5b906471-986e-4666-86a4-91616188c9c2,Pan American Silver Corp,3.3273044,7.02,17.410093,Canada,Basic Materials,0.48650002,0.55724996,0.48094,1.4331319,-769000000.0,4000000000.0,1946000000.0,0.2837885775097553,-0.10309836076417676,0.21544983261788486,-0.5883254888640883,350900000.0,9095450000.0
da64372d-4661-4503-9963-106ec2606779,SLM Corp,1.9788083,0.51,6.0694447,United States,Financial Services,0.0,1.0,0.70058995,-0.3736686,965911040.0,1665432064.0,,0.021953442408760404,3.6832306307162073,0.05764683309738272,-1.5218123023871803,,29591056250.0
8da7f29e-8f9b-4d63-929b-633c8211051c,TerraForm Power Inc,,,,,,,,,,,,,,,,,,
8338af6d-81b6-44ed-8a03-a080187fa542,Iovance Biotherapeutics Inc,2.0582879,,,United States,Healthcare,-1.1261001,0.39439,-1.13458,0.8852459,-265667008.0,285608000.0,-321622016.0,0.6060340098738344,,,,33836000.0,923073750.0
78ba9513-c95c-4d4e-8982-c4c4539395d8,Grupo Televisa SAB,0.26957867,56.92,,Mexico,Communication Services,0.37398,0.38338003,0.11192001,0.40394092,53847592960.0,58417074176.0,21846697984.0,-0.05433130513575912,-0.11699641645693609,-0.07411464120734312,16.980859737471068,16507664000.0,231909338250.0
9c4f1644-81a9-4f7c-bc9b-900dde6c94d8,Harley-Davidson Inc,0.8365398,3.02,12.616581,United States,Consumer Cyclical,0.11208,0.28904,0.03121,-0.006311655,1115993984.0,4316496896.0,483783008.0,-0.1178731110006026,-9.339173394710333,-0.12051520492446205,-9.85255395367859,155498000.0,9476826250.0
8adfbaa6-87c3-4b2d-b087-eca5c68f0a67,Mercury Systems Inc,3.7555795,2.79,,United States,Industrials,0.09907,0.28683,0.031630002,0.973199,324672000.0,966945984.0,95793000.0,0.09187991978689647,-8.969684203751136,-0.034696930318494634,-3.9437837126283113,24811000.0,2468936750.0
0a52fd88-27fc-4236-94f2-7f3c70e3fff2,RB Global Inc,3.4314313,0.87,47.832554,United States,Industrials,0.27195,0.4642,0.17973,-0.06011784,3773199872.0,4716700160.0,1282700032.0,0.11365686451380119,-0.8987263481889051,0.13414843851586966,-0.9289544153779472,372800000.0,12234350000.0
299049e4-7b03-4242-bbed-da09a25e2071,Western Alliance Bancorp,1.125314,1.47,8.916181,United States,Financial Services,0.0,0.0,0.31774,-0.037630916,-2084000256.0,3377799936.0,,0.20821618244298667,9.413426013641553,0.36659705155630007,-1.6918956484437844,121900000.0,92330500000.0
df07f979-1379-4612-8f56-4484879ebe27,Intercorp Financial Services Inc,1.4461068,,8.40187,Peru,Financial Services,0.0,0.0,0.48035,0.25947762,634733568.0,5812391936.0,,0.04453099740112609,-0.2473011302398229,0.11624398506041067,-2.534753094593913,511745000.0,97330268000.0
6e091067-9401-47aa-af49-8c7038405e53,Emcor Group Inc,10.081949,1.08,29.465569,United States,Industrials,0.10429,0.19294001,0.08726,0.94282854,-399901952.0,17747283968.0,1850836992.0,0.1661600113578665,0.4462219961466152,0.1631436331544185,0.23830040240850764,115331000.0,8960064000.0
e1b9ed02-532f-4b45-b583-c95005b7ebd1,United Therapeutics Corp,4.0504494,2.33,20.953068,United States,Healthcare,0.48852003,0.86583,0.41689,0.86230385,-2153700096.0,3169799936.0,1548499968.0,0.10610273163272388,-0.47482944974324337,0.18491991283506282,-0.3722309865431508,526000000.0,7720750000.0
d1489472-51f3-4222-b029-bd22538940e0,SiteOne Landscape Supply Inc,3.1346667,,33.93787,United States,Industrials,0.08003,0.34942,-0.02755,-0.047194302,1048700032.0,4705500160.0,376600000.0,0.03616262167995421,-0.9895659898833387,0.04545655240258217,-0.5267092163954602,68300000.0,3319350000.0
67839eb1-66ea-473f-828c-ac2744934ffb,Gerdau S.A.,0.8486492,90.95,27.235294,Brazil,Basic Materials,0.13281,0.12016,0.10481,0.6546763,9784913920.0,69198856192.0,9190111232.0,-0.027421480390595332,-0.7681586315022851,0.004780006619780008,-1.19926153760738,6185883000.0,84211379250.0
1eda649d-d894-4be0-bbeb-fa91dd270b37,MGIC Investment Corp,1.1242275,0.4,8.374602,United States,Financial Services,0.78231,0.93296,0.72616994,-0.02996254,411415984.0,1204478976.0,942279232.0,0.004889333800324636,0.9831805882633742,0.01375429647020765,-0.7836638083167755,1084000.0,6556051250.0
14f178a2-e580-4b97-a7bd-f294042de0e9,Five9 Inc,2.0756383,0.19,32.50769,United States,Technology,0.11418,0.55465,0.06057,-0.20528829,76435008.0,1174701952.0,134132000.0,0.10283721296276749,-0.4582058676281061,0.1216736184549021,-0.34821960802085616,65117000.0,1782161250.0
d404ddbd-0dfa-47e7-bad0-3c98ee23082c,Wendy`s Co - Class A,12.706646,1.38,10.181819,United States,Consumer Cyclical,0.2184,0.34101,0.113649994,-0.35008103,3817852896.0,2194055936.0,479175008.0,0.029755525587441767,-0.20168900211698915,0.0038855426428333617,-1.5643809551102674,96129000.0,4937876500.0
e18a10a3-bfb1-4978-bfbe-64af00b8b4da,ManpowerGroup,0.623283,0.94,,United States,Industrials,0.02032,0.16445999,0.0098,-0.40937,1313999968.0,18377199616.0,373400000.0,0.0057802496933443415,-3.23046134124548,-0.025625886929095287,-1.1148550605909284,52600000.0,8625900000.0
ca441534-1fd2-4e08-9d7e-1cbad05ac156,Integra Lifesciences Holdings Corp,1.0532209,0.67,,United States,Healthcare,0.18747,0.56716,0.10406999,0.040590405,1775376976.0,1644509952.0,308296992.0,0.02421253720733918,-3.3435683826264366,0.0267441340158463,-2.530868001892086,81566000.0,3623521000.0
af469fc0-fb5b-42c5-810c-b4e7828819e0,Ardagh Group S.A. - Class A,,,,,,,,,,,,,,,,,,
5c0a0ff7-e6d0-43d1-bb6b-de06c0ae1098,Mattel Inc,2.060974,1.2,9.576923,United States,Consumer Cyclical,0.132,0.48134997,-0.09189,-0.2425,1809511936.0,5383164928.0,710553024.0,-0.0059341438850044614,34.77334789414242,-0.009003005322246849,-10.175798454869065,210907000.0,6453085500.0
6ed01621-21d1-4d81-a1c8-778539c0fd7f,STAG Industrial Inc,2.028685,19.49,29.60465,United States,Real Estate,0.73134005,0.79687,0.37467,0.05443883,3205504944.0,863817024.0,631745024.0,0.0906388940235634,0.18005592774647125,0.06646835151647223,0.65346345557339,66666000.0,7028465750.0
7fd2cdaf-a133-4c83-b706-e3481077ea54,Tempur Sealy International Inc,,,,,,,,,,,,,,,,,,
cc561470-1be3-4052-bed4-f1ec3be416a5,Globant S.A.,0.8343802,1.24,17.401747,Luxembourg,Technology,0.16024,0.34908,0.085109994,-0.631045,262133024.0,2450876928.0,392718016.0,0.01622228689206273,-0.9085208153299806,0.08625169445801606,-0.8806807085340156,89485000.0,3325671000.0
c95552f2-3874-4010-b5ab-5f1dfe94d4bc,Helen of Troy Ltd,0.6924367,1.19,,United States,Consumer Defensive,0.092939995,0.45664,0.067600004,-0.2630378,818933000.0,1786290048.0,166018000.0,-0.0485698611007207,0.9502970583508611,-0.056874214523446986,0.9166264430192014,39226000.0,2378968500.0
4412f384-da29-4a2a-bfee-ac0dec2023d6,Nutanix Inc - Class A,-15.159744,1.04,51.576088,United States,Technology,0.1097,0.87133,0.1164,-0.4421572,-326908032.0,2685650944.0,294608992.0,0.15348208031048438,-0.4171045959813889,0.18120006346880968,0.6116537395223204,55092000.0,3245187250.0
bf220f54-f257-4ddd-a006-fcd09e2ebfe6,Jetblue Airways Corp,0.7993019,0.88,,United States,Industrials,0.02674,0.22102,-0.1,-0.07287449,7164999680.0,9162000384.0,245000000.0,-0.023386140747925444,-0.06358003231149954,-0.05406797457601398,-2.162409152413284,1076000000.0,16671250000.0
1acf2757-e6b7-48f9-a073-623c199a6941,Manhattan Associates Inc,39.420418,1.61,38.29412,United States,Technology,0.26179,0.55995,0.2301,-0.31979698,-170447992.0,1100819968.0,288182016.0,0.0739305977845175,-0.6491547400044615,,,18669000.0,773358250.0
c15920b5-d4b3-4548-badc-70aa3f0161d8,Brunswick Corp,3.1043723,0.72,,United States,Consumer Cyclical,0.11018,0.25785,0.039979998,0.46486592,2163100096.0,5519099904.0,608099968.0,0.024001833075557144,-3.1213670175199213,-0.07522430368380312,-1.4841364412653406,185300000.0,5506450000.0
f2bea931-427a-4da1-a970-e62c98ec6114,Ares Management Corp - Class A,10.870903,1.01,57.004604,United States,Financial Services,0.2335,0.37561,0.18434,-0.26820445,12709699712.0,5909112832.0,1379773056.0,0.1953332692611658,1.3423265574716698,0.33861433759193305,20.578426171046274,72178000.0,27528061000.0
7b15344e-367d-42e7-b228-16079e551164,J2 Global Inc,,,,,,,,,,,,,,,,,,
86bf420f-b213-4c94-b410-311f3f716191,LG Display Co Ltd,1.0124568,6.56,30.133331,South Korea,Technology,0.16131,0.13447,0.02651,0.55483866,11089120067584.0,25278784995328.0,4077732495360.0,-0.030255664147455952,-0.8358751836679443,0.09885727535158678,-0.7541127789086541,2107083000000.0,28900355000000.0
3ea6993d-ec5a-4283-b8ea-02ab088b8515,Darling Ingredients Inc,2.0248997,4.31,45.02174,United States,Consumer Defensive,0.15564,0.24849,0.080570005,0.8274245,4230990952.0,6306103808.0,981465024.0,0.07361139422677354,2.1476950425479977,-0.03748679397605398,1.2701042857365057,412280000.0,10416787500.0
7cd942fb-ef28-4724-a586-06df5d7a5449,PLDT Inc,2.0372226,2.36,9.172896,Philippines,Communication Services,0.40491,0.72156,0.24787001,-0.17586648,342714011648.0,219623997440.0,88927002624.0,0.0071714176347696945,-0.7776414427739645,0.007310360057483756,-1.0660366973710034,63081000000.0,630167750000.0
c31f45ed-02c1-4ff0-a3b6-77a68b8080d1,First Financial Bankshares Inc,2.339203,2.55,17.255434,United States,Financial Services,0.0,0.0,0.57125,-0.13298023,-245493984.0,622099008.0,,0.12498538041870488,-2.555143265520468,0.11888565201457713,-1.7518874845445598,15465000.0,15013122500.0
b72397dd-8931-4576-8ce4-b0cbcf21687c,Tate & Lyle plc,1.4873834,0.58,77.916664,United Kingdom,Consumer Defensive,0.20806,0.58438,0.098629996,-0.1023401,963000000.0,1984999936.0,413000000.0,-0.002678493718742403,-0.8023889341032696,0.0050391541571254694,-0.7455216016859852,,1485500000.0
b4553bf6-1ac0-410f-a603-7868994b3aba,Thor Industries Inc,0.8979537,0.6,13.110124,United States,Consumer Cyclical,0.06191,0.13955,0.00765,-0.099987864,682579008.0,9933578240.0,615028992.0,-0.046191292836057274,-1.1677822112997385,-0.06829985391705573,-0.86685724228345,131468000.0,7060952000.0
0842b271-a4ad-4c5d-9646-25d2415679cc,Legg Mason Inc,,,,,,,,,,,,,,,,,,
6c14e77a-98c2-4563-a4f3-51557ef995d3,First Horizon Corporation,1.3400723,1.76,11.924623,United States,Financial Services,0.0,0.0,0.42856997,0.16051209,993000448.0,3428999936.0,,0.06083650190114076,4.423139598044567,0.07172621996478257,-1.8246243604007146,32000000.0,83321000000.0
92426d1a-10c8-4b2b-9bcd-6f1b3451395f,RBC Bearings Inc,,,,,,,,,,,,,,,,,,
51c08f06-632d-4152-a47e-cd908180bdc7,CMC Materials Inc,,,,,,,,,,,,,,,,,,
47ffb223-110d-42bb-85e3-374c694b5cf8,Air Lease Corp - Class A,0.8594928,,6.996771,United States,Industrials,0.0,0.59429,0.553,0.55576825,19263718912.0,3015749120.0,,0.1031921707807526,-0.34962283610639905,0.06420619264809468,-0.34536821075749075,3631603000.0,32981880250.0
62be6909-69ae-449a-afe7-caea19d1ba30,Park Hotels & Resorts Inc,0.7227581,0.65,,United States,Real Estate,0.22419001,0.30457002,0.11075,-0.0037037134,3888999936.0,2537999872.0,569000000.0,-0.022316275490573245,-1.1612118282169037,-0.024293855062359537,-0.8921153846153835,302000000.0,8264500000.0
b88a7540-3b2f-4030-a19b-9843f82140f3,Ashland Inc,1.3905724,1.23,,United States,Basic Materials,0.18971,0.33296,0.10581,0.041467667,1135000000.0,1808000000.0,343000000.0,-0.03560018256503883,-1.0748747390396654,-0.08121485097895204,0.9356424480223712,85000000.0,4562500000.0
c063dca4-9596-41bc-a342-d22ad9eae45d,FTI Consulting Inc,2.7355235,0.96,18.300001,United States,Industrials,0.11494,0.31879,0.08534,-0.14173132,808714976.0,3873920000.0,445268992.0,0.06001590030155546,-0.3769239937409799,0.041179272148970436,-0.8623249124681053,51346000.0,3495250750.0
dd33570b-d274-43c9-bdf5-ddfc797f17c7,Pinnacle Financial Partners Inc,1.0314888,1.41,13.184979,United States,Financial Services,0.0,0.0,0.46889,-0.15044725,73999872.0,2643606016.0,,0.09966321837169434,-0.19277006378120873,-0.4473727269103966,-5.7632630713429265,94741000.0,54402313250.0
6481db4c-d7a6-4f7a-a012-ec895d741d10,CognaEducacao S.A.,0.3863392,,7.431429,Brazil,Consumer Defensive,0.23497999,0.6692,0.19761999,-0.10344827,5331090944.0,7535162880.0,1770594944.0,0.09902235640859747,0.9683033346472971,0.11373470744345748,-0.4291603280706669,538607000.0,23972965250.0
21f70da3-86f8-41c4-9cbd-1bb6ae387230,Maximus Inc,1.8919691,2.06,8.956457,United States,Industrials,0.131,0.25462,0.1137,-0.21032327,1470534048.0,5317828096.0,696636032.0,0.023572249579124183,-1.6935200019061,0.05047085150487329,-0.539429533967299,39787000.0,4244851500.0
f6b99ca5-79cf-43a5-ac4f-03a9d8e2f923,FirstService Corp,4.1974,,36.94068,Canada,Real Estate,0.09633,0.33565,0.03657,-0.26348668,1174889984.0,5563761152.0,535967008.0,0.05378794355415306,-0.6629408640876434,0.12935282038613738,-0.6168717457775149,126577000.0,4332672250.0
836ff1da-95fa-4528-823c-6dcb288cfc18,H&R Block Inc,-201.61458,0.52,6.9248652,United States,Consumer Cyclical,0.26133,0.44298,0.43235,-0.35775864,1158754944.0,3911534080.0,1022214976.0,0.04172673706987173,19.643259644428923,0.03754548303191185,10.25838490947777,77394000.0,3051737000.0
fa1b58b9-2006-427c-8348-8da51141354b,Graphic Packaging Holding Company,0.87843996,3.33,10.478261,United States,Consumer Cyclical,0.14342,0.16988,0.041279998,-0.59013605,5598000256.0,8652999680.0,1240999936.0,-0.021573748154876782,-14.358490566038322,-0.04536255286970753,-18.963980731332725,749000000.0,11784500000.0
6c59f259-1cb2-4236-b48e-98193c55173b,BILL Holdings Inc,1.0126183,0.4,Infinity,United States,Technology,0.0209,0.83681,0.01143,-0.13586372,-287491072.0,1600322944.0,33452000.0,0.13496288562519365,-0.7919837528287175,0.15947070699165056,-0.8067192945470911,62056000.0,10105116750.0
72b23793-7b5b-4109-9dfa-5e9565ccee5e,nVent Electric plc,6.844863,1.75,54.656464,United Kingdom,Industrials,0.21365,0.3701,0.15998,1.5392127,1507400064.0,4325799936.0,924200000.0,0.2950666977146468,2.2827640649096845,0.22435766403462798,1.1452636763236548,108300000.0,6830225000.0
71d7c0a3-2cc6-43ee-826f-d69a8c53ba96,Zai Lab Ltd,2.9163446,,,China,Healthcare,-0.46598,0.10468,-0.54395,-0.37587148,-465313984.0,460156000.0,-214424000.0,0.15330786890833803,-1.26868562138869,0.2913249261239864,-0.341196595956927,31847000.0,1147790500.0
02657ac4-5202-4208-8a20-523e9e68a82e,Huntsman Corp,0.89292645,2.22,,United States,Basic Materials,0.04462,0.12875,-0.00423,0.10305953,2118000064.0,5693000192.0,254000000.0,-0.12529389761920973,-1.2666672229477045,-0.12252223650142946,-1.2692631158441394,154000000.0,7148000000.0
80d288d3-ab4f-44d0-8159-5d7f8c9bf33c,Cirrus Logic Inc,3.827856,9.35,20.391857,United States,Technology,0.2565,0.52778,0.20131999,0.51455665,-753650008.0,1997378944.0,512318656.0,,,,,21621000.0,2376998250.0
903db6d5-23fc-4167-bd7f-5a11cf76a995,Sabra Healthcare REIT Inc,1.8669164,5.28,33.22222,United States,Real Estate,0.56299,0.63743997,0.31405002,0.141989,2548236096.0,815664000.0,459212000.0,0.10152651674049218,4.729340445759917,0.0882578728656741,7.126914890170545,,5494339000.0
574d8005-6fa6-43ab-a679-f2f9c42ed268,PNM Resources Inc,,,,,,,,,,,,,,,,,,
4b2b7dea-b01c-44b5-b163-9f79be61655a,Marriott Vacations Worldwide Corp,1.2546539,,,United States,Consumer Cyclical,0.17006999,0.52699,0.14267999,0.0049624443,5379000064.0,3334000128.0,567000000.0,0.0475000000000001,2.1149295774648063,0.024763979581290507,-1.3581876650108222,51000000.0,9857250000.0
50473cf5-c529-4d10-9357-ead74c651045,Mirati Therapeutics Inc,,,,,,,,,,,,,,,,,,
1a6c681c-3651-43a7-9d47-1712149375a7,Carvana Co. - Class A,12.688832,,38.161846,United States,Consumer Cyclical,0.10399,0.20131001,0.09033,0.10038984,2719000064.0,22521999360.0,2342000128.0,0.4862868426826592,-3.4963016887786864,0.37908082531038567,-3.212967114504509,171000000.0,11547750000.0
0c7e4946-2a3e-4759-b2f0-64f692e8b706,Crane Company,4.7025943,2.34,31.219381,United States,Industrials,0.19444999,0.41595,0.14302,-0.034056425,859499968.0,2443800064.0,475200000.0,0.1445142580956984,4.17872598859615,0.11855627724807272,1.1182308662545373,50000000.0,3242675000.0
d763cb32-54ec-4d6a-a73c-4cedfba89706,Landstar System Inc,7.605843,1.24,49.4779,United States,Industrials,0.05046,0.19306,0.045050003,0.22071981,-286702000.0,4775609856.0,240974000.0,-0.01566324185634882,-1.0568321993742424,,,13792000.0,1649993250.0
65e50bf5-9574-4725-85d7-0113de9c437e,Colfax Corporation 575 Tangible Equity Units,,,,,,,,,,,,,,,,,,
7db1a531-bef6-4c66-89f6-a306e7f94077,Colfax Corp,,,,,,,,,,,,,,,,,,
cd73b986-2a6a-452e-be54-5bf88577c662,LATAM Airlines Group SA,7.84,2.58,8.138408,Chile,Industrials,0.25802,0.29931,0.19882,0.3066852,5858992128.0,14997194752.0,3869516032.0,0.11158795306771752,-0.10136906697590267,,,1698838000.0,17485058500.0
9d30a58e-f952-430a-aab8-7faa94944ff2,Laureate Education Inc,4.406621,1.13,17.652405,United States,Consumer Defensive,0.28634,0.36967,-0.10098,0.41810155,565357024.0,1738380032.0,497767008.0,0.08635540219143878,-0.20775777020657374,0.0952591931936837,-0.5080342727297783,106761000.0,2159988000.0
e0305cb9-04b6-458b-8034-a4ea1b46f430,Spire Inc,1.4908959,2.5,17.453442,United States,Utilities,0.35187,0.42815,0.30216,0.14748156,7905600160.0,2600699904.0,915100032.0,-0.03622924974397629,-1.2113305513726484,-0.030586578282155275,-1.2063861808029048,864600000.0,11550050000.0
ac03a288-4581-4df8-bf64-964d7999212e,Acuity Brands Inc,3.0137806,1.17,20.730742,United States,Industrials,0.16726999,0.48506,0.13062,0.039110065,535700000.0,4587100160.0,767299968.0,0.0490907284110107,-4.648652450600193,0.05397643564244148,-10.788001299062445,81600000.0,4653025000.0
2055160b-9b6d-4605-b4c3-1e4a0d4d66f8,ICU Medical Inc,1.4565508,0.07,66.17204,United States,Healthcare,0.14441,0.37934,0.0573,-0.13971013,1050943968.0,2156784896.0,311452000.0,-0.06330020494986244,12.454630861202089,-0.00830643065907788,1.5887523753667454,93372000.0,4068639000.0
f1312b49-441a-48af-8815-d9e22336534b,Cushman & Wakefield plc,1.4978079,0.24,39.500004,United States,Real Estate,0.05391,0.18183,0.02311,0.2017374,2519400000.0,10539400192.0,568200000.0,0.08910178372942368,-2.4713004833896033,0.04279968123605038,-2.279334247523137,47400000.0,7582725000.0
2995ad4b-75b1-4d0c-8fae-376ba67d06ff,Clean Harbors Inc,5.743247,0.27,40.88211,United States,Industrials,0.1866,0.31718,0.08149,0.30671942,2563099136.0,6058423808.0,1130513024.0,0.02391954976882671,-0.5896202017148454,0.05660449208571716,-0.40193779420636644,408225000.0,7539212500.0
64b1661e-0847-43f0-828f-146efc92ce30,Appfolio Inc - Class A,11.873826,7.45,37.597622,United States,Technology,0.18396,0.63749003,0.19354,-0.29310346,-114673992.0,995334016.0,183098000.0,0.2044629815068304,-0.35055663559734196,,,7264000.0,619348750.0
bb37ca2e-09b4-4ff3-9cb9-842b6734c146,Nomad Foods Ltd,0.49852055,,9.752381,United Kingdom,Consumer Defensive,0.15373999,0.26941,0.092,-0.45343,2018799968.0,2987599872.0,459300000.0,-0.021711078134073136,-2.6569802737888097,0.0034975162669043103,-1.5974888277845574,80800000.0,6340850000.0
7cb8cb5a-dc68-4ce8-bb80-7785f28900ac,Brink`s Company,16.508884,1.16,24.528036,United States,Industrials,0.16187,0.26097,0.07454,0.20508647,2919100160.0,5389599744.0,872400000.0,0.049741614956403835,0.3775280334893934,0.03579711415754494,-0.28724064995769866,184300000.0,7163400000.0
20cf44aa-d618-4180-bc85-8c95fedee6ac,Cogent Communications Holdings Inc,-7.899082,2.22,,United States,Communication Services,0.18916,0.49601,-0.07481,-0.6696733,2521482976.0,889404992.0,168242000.0,-0.03181972734043592,-1.0558987096849117,0.008546098292328053,-1.1214852992520101,175720000.0,3143788000.0
fc6df1e7-3ae9-4003-8f0b-97d6c4e9bebd,Carters Inc,1.4094065,2.01,14.261044,United States,Consumer Cyclical,0.06847,0.44662997,0.04176,-0.08051664,722877952.0,2949711872.0,201952992.0,0.019100580780857968,-1.9792980548895267,-0.009159555477509296,-1.2118078059219863,50318000.0,2493654000.0
9c02d523-c518-4c19-96fc-afe82a3d951c,Perspecta Inc,,,,,,,,,,,,,,,,,,
a440ceea-c3ec-40eb-a3dd-dac673fd0a15,Terreno Realty Corp,1.6433942,7.15,16.046343,United States,Real Estate,0.60082,0.75905997,0.40737,0.111775756,857226032.0,490403008.0,294646016.0,0.24505189208119793,0.4286435310804974,0.11348508803183649,0.254379324848164,63407000.0,5151535500.0
c06edb04-7b12-4889-b5d7-d308e7a22dfd,Littelfuse Inc,4.363796,2.67,,United States,Technology,0.21359,0.38568002,0.17296,1.0599835,228236032.0,2488955904.0,531628000.0,0.08924997991571915,-4.0785071642768465,0.008603157487461155,-2.574562449920507,58629000.0,4013646750.0
3708f8bc-cce4-4b93-a113-9a17bd92d6fb,Pure Storage Inc - Class A,15.493603,1.53,123.27273,United States,Technology,0.0717,0.70381,-0.18452999,0.531291,-322929920.0,3662842880.0,262631008.0,0.15614059120676838,4.569886284073972,0.1367234621280048,3.581281856740556,264344000.0,4182393000.0
1aeb86cf-c739-4fe4-9a43-632308f6c125,Marks & Spencer Group,2.3306851,0.48,436.5,United Kingdom,Consumer Cyclical,0.05072,0.38834998,0.028250001,-0.13149846,2545900096.0,15278100480.0,774899968.0,0.07624723128703326,-0.38028773606445504,0.07620538698530999,-0.37773762432921376,,4375575000.0
91a98034-fb82-4cba-b221-8e04bf7736e6,CyberArk Software Ltd,,,,,,,,,,,,,,,,,,
4f0f870b-9fdb-4954-a3b9-73ed21dd9fca,Texas Roadhouse Inc,7.6867,2.25,28.297123,United States,Consumer Cyclical,0.11567,0.16424999,0.08961,-0.080400944,839709024.0,6063592960.0,701352000.0,0.0939348247977232,-0.38850607481106725,,,393996000.0,3315623500.0
fd80106e-cf2d-47ed-a3cb-04b3b8389368,Silicon Laboratories Inc,6.5223284,3.12,,United States,Technology,-0.02535,0.59253,-0.080010004,0.69542074,-438856000.0,820550016.0,-20801000.0,0.20136849094612685,-1.8526954111213416,0.03210260316590957,-2.3136383430255303,34907000.0,1252477500.0
b2e7a85b-e405-4147-af71-036e858de6c0,Exponent Inc,7.289945,2.03,26.799063,United States,Industrials,0.23014,0.35134,0.27256,-0.32728863,-37515000.0,551139968.0,126840000.0,0.04207593721912084,2.1253068578477543,,,10089000.0,746444750.0
48cf5778-c8ed-4f51-a673-7cdcffbe785a,Grand Canyon Education Inc,6.111153,1.03,20.13625,United States,Consumer Defensive,0.31235,0.53256,0.30918,-0.20264673,-147520000.0,1125520000.0,351553984.0,0.07073364814395333,0.23537841645107854,,,34079000.0,1003499500.0
fb04ade6-cba9-445c-bd27-ccafd2950ce0,Chimera Investment Corp,0.44617996,3.33,,United States,Real Estate,0.0,0.87981004,-0.042940002,-0.058950424,12222734400.0,214900992.0,,0.2596157602750431,-0.4809937359879997,-0.20850241111771323,-0.6660174327471604,,15441661250.0
58b83531-b531-4d50-8b9a-2dd063c0278a,Outfront Media Inc,8.502261,0.39,29.869156,United States,Real Estate,0.24510999,0.50567,0.13245,0.9272171,4095699968.0,1870599936.0,458500000.0,0.005657475557508507,-0.9840348924223506,0.006244310809006448,-0.402902443128007,108400000.0,5200850000.0
8da8d8cb-dc4a-46b0-a49a-edfb91004d46,Allete Inc,,,,,,,,,,,,,,,,,,
c144f88d-1d41-41da-be27-a9b7176a6432,Janus Henderson Group plc,1.5410246,1.06,10.257425,United Kingdom,Financial Services,0.31059,0.65643,0.16507,0.3472258,-2201300096.0,3165900032.0,983299968.0,0.25234513989972496,-6.462355110835301,0.22662644180974933,-6.390799853169509,8600000.0,7617700000.0
951491a4-f3d5-4b94-94b8-15d5303ab59f,Generation Essentials Group - Class A,0.08069474,,,France,Financial Services,0.01789,0.66915,-1.5110099,-0.9023904,372057992.0,98325000.0,1759000.0,-0.14848496799267014,-0.9788176328357988,-0.0655611282234137,-0.9470099332728126,,293608500.0
015c16b5-1e69-4d02-a7da-3c0ca6b28636,Equity Commonwealth,,,,,,,,,,,,,,,,,,
831062e6-2b78-40e7-9f34-879600db7f32,Assured Guaranty Ltd,0.6075789,0.33,8.654067,Bermuda,Financial Services,0.0,0.93242997,0.24354,-0.1304146,493999872.0,814000000.0,,-0.19802955665024635,-1.4323681152684173,,,,12251750000.0
9b481c50-20ec-46c7-be3a-d538b1893b0c,NextEra Energy Partners LP,,,,,,,,,,,,,,,,,,
9d731328-749c-4134-b6f0-fe77c952cb87,Parsons Corp,2.0783205,,24.63158,United States,Technology,0.082329996,0.22773,0.06003,-0.26355797,1401980960.0,6301061120.0,518768000.0,-0.040649527779922257,-1.1367045851012323,0.08740750108706047,-1.188013605213646,69418000.0,5809881000.0
1bf33c72-6fee-4047-96fe-97ff5e8f8c29,Autonation Inc,2.7707303,0.67,9.871948,United States,Consumer Cyclical,0.056750003,0.17966999,0.046529997,-0.022558391,10413400224.0,27493099520.0,1560199936.0,-0.006809183306183186,14.452021965238181,0.011898152418053198,-5.908704130201664,290600000.0,14196750000.0
e7bbaa76-04d6-4b0e-9836-c3cbbee70cd9,NorthWestern Energy Group Inc,1.5213367,2.81,26.279413,United States,Utilities,0.35202998,0.56145,0.23033,0.24274588,3436929912.0,1641499008.0,577852992.0,0.06451882827535638,-2.7594048224243135,0.061276384527385486,-2.782226405154962,548412000.0,8369224000.0
df266c09-7f75-460b-97c7-13dfbe909152,Envista Holdings Corp,1.2246085,,56.463413,United States,Healthcare,0.13643,0.55254,0.09865,0.31186438,506400000.0,2808100096.0,383100000.0,0.08320720146578497,-142.91444817137923,0.03221611398686958,-9.15427727653377,51900000.0,5640975000.0
